"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"proactiveeventt","1","0","420221091840","5357568","0","0","/usr/libexec/proactiveeventtrackerd","",,,"0.0014734",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8044","0",,"False","5/16/2024 12:05:45 PM",,"95419",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420221091840","-685703168","False",,,,"5357568","5357568",,"System.Diagnostics.ProcessModule (proactiveeventtrackerd)","0","","True","proactiveeventt","00:00:00.0004942","00:00:00.0014734","00:00:00.0009791",,
"progressd","1","0","420250189824","11223040","0","0","/System/Library/Frameworks/ClassKit.framework/Versions/A/progressd","",,,"0.0028617",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7420","0",,"False","5/16/2024 11:38:27 AM",,"95102",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420250189824","-656605184","False",,,,"11223040","11223040",,"System.Diagnostics.ProcessModule (progressd)","0","","True","progressd","00:00:00.0009538","00:00:00.0028617","00:00:00.0019079",,
"promotedcontent","1","0","420181016576","14270464","0","0","/usr/libexec/promotedcontentd","",,,"0.0069646",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5360","0",,"False","5/16/2024 11:16:32 AM",,"93222",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420181016576","-725778432","False",,,,"14270464","14270464",,"System.Diagnostics.ProcessModule (promotedcontentd)","0","","True","promotedcontent","00:00:00.0029851","00:00:00.0069646","00:00:00.0039795",,
"ProtectedCloudK","1","0","420248403968","10960896","0","0","/System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Helpers/ProtectedCloudKeySyncing","",,,"0.0026703",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3912","0",,"False","5/16/2024 11:38:19 AM",,"95089",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420248403968","-658391040","False",,,,"10960896","10960896",,"System.Diagnostics.ProcessModule (ProtectedCloudKeySyncing)","0","","True","ProtectedCloudK","00:00:00.0013728","00:00:00.0026703","00:00:00.0012974",,
"ptpcamerad","1","0","420253220864","8634368","0","0","/usr/libexec/ptpcamerad","",,,"0.0041149",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1372","0",,"False","4/10/2024 10:20:27 AM",,"3232",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420253220864","-653574144","False",,,,"8634368","8634368",,"System.Diagnostics.ProcessModule (ptpcamerad)","0","","True","ptpcamerad","00:00:00.0019084","00:00:00.0041149","00:00:00.0022064",,
"pwsh","81503","0","422935003136","103923712","0","0","/usr/local/microsoft/powershell/7/pwsh","","System.Diagnostics.Process (Code Helper)",,"29.6142952",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5380","0",,"False","5/15/2024 4:07:39 PM",,"81503",".","9223372036854775807","0","System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"81503",,"System.Diagnostics.ProcessThreadCollection","0","422935003136","2028208128","False",,,,"103923712","103923712",,"System.Diagnostics.ProcessModule (pwsh)","0","","True","pwsh","00:00:20.2734845","00:00:29.6143255","00:00:09.3408409",,
"pwsh","54076","0","423086424064","31801344","0","0","/usr/local/microsoft/powershell/7/pwsh","","System.Diagnostics.Process (zsh)",,"1.27396",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3768","0",,"False","5/15/2024 4:23:05 PM",,"83021",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"54076",,"System.Diagnostics.ProcessThreadCollection","0","423086424064","-2115338240","False",,,,"31801344","31801344",,"System.Diagnostics.ProcessModule (pwsh)","0","","True","pwsh","00:00:00.6250769","00:00:01.2739600","00:00:00.6488831",,
"QuickLookUIServ","91669","0","420725735424","19365888","0","0","/System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService","",,,"0.0029373",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7564","0",,"False","5/16/2024 11:07:34 AM",,"91669",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"91669",,"System.Diagnostics.ProcessThreadCollection","0","420725735424","-181059584","False",,,,"19365888","19365888",,"System.Diagnostics.ProcessModule (QuickLookUIService)","0","","True","QuickLookUIServ","00:00:00.0016628","00:00:00.0029373","00:00:00.0012744",,
"QuickLookUIServ","95017","0","420725735424","19251200","0","0","/System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService","",,,"0.0021072",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5400","0",,"False","5/16/2024 11:29:16 AM",,"95017",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"95017",,"System.Diagnostics.ProcessThreadCollection","0","420725735424","-181059584","False",,,,"19251200","19251200",,"System.Diagnostics.ProcessModule (QuickLookUIService)","0","","True","QuickLookUIServ","00:00:00.0011343","00:00:00.0021072","00:00:00.0009729",,
"rapportd","1","0","420257349632","16973824","0","0","/usr/libexec/rapportd","",,,"12.0596533",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1588","0",,"False","4/10/2024 10:15:28 AM",,"1011",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420257349632","-649445376","False",,,,"16973824","16973824",,"System.Diagnostics.ProcessModule (rapportd)","0","","True","rapportd","00:00:04.8353102","00:00:12.0596533","00:00:07.2243430",,
"recentsd","1","0","420248403968","11599872","0","0","/System/Library/PrivateFrameworks/CoreRecents.framework/Versions/A/Support/recentsd","",,,"0.0051547",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3708","0",,"False","5/16/2024 10:57:10 AM",,"91511",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420248403968","-658391040","False",,,,"11599872","11599872",,"System.Diagnostics.ProcessModule (recentsd)","0","","True","recentsd","00:00:00.0021782","00:00:00.0051547","00:00:00.0029765",,
"remindd","1","0","420267196416","21463040","0","0","/usr/libexec/remindd","",,,"0.0265172",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7428","0",,"False","5/16/2024 10:57:11 AM",,"91518",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420267196416","-639598592","False",,,,"21463040","21463040",,"System.Diagnostics.ProcessModule (remindd)","0","","True","remindd","00:00:00.0099046","00:00:00.0265172","00:00:00.0166125",,
"Remote Ripple","1","0","36805083136","3174400","0","0","/Applications/Remote Ripple.app/Contents/MacOS/Remote Ripple","",,,"1.8938255",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8116","0",,"False","4/10/2024 10:16:35 AM",,"1527",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","36805083136","-1849622528","False",,,,"3174400","3174400",,"System.Diagnostics.ProcessModule (Remote Ripple)","0","","True","Remote Ripple","00:00:01.2578889","00:00:01.8938255","00:00:00.6359365",,
"replayd","1","0","420252712960","20512768","0","0","/usr/libexec/replayd","",,,"0.0595275",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","728","0",,"False","5/16/2024 12:08:16 PM",,"95456",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420252712960","-654082048","False",,,,"20512768","20512768",,"System.Diagnostics.ProcessModule (replayd)","0","","True","replayd","00:00:00.0084082","00:00:00.0595275","00:00:00.0511193",,
"reversetemplate","1","0","424864104448","12763136","0","0","/System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/reversetemplated","",,,"0.0063342",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5444","0",,"False","5/16/2024 10:57:11 AM",,"91516",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","424864104448","-337657856","False",,,,"12763136","12763136",,"System.Diagnostics.ProcessModule (reversetemplated)","0","","True","reversetemplate","00:00:00.0027783","00:00:00.0063342","00:00:00.0035558",,
"routined","1","0","420283023360","34226176","0","0","/usr/libexec/routined","",,,"3.3248207",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3908","0",,"False","5/15/2024 4:53:38 PM",,"83342",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420283023360","-623771648","False",,,,"34226176","34226176",,"System.Diagnostics.ProcessModule (routined)","0","","True","routined","00:00:00.3315145","00:00:03.3248207","00:00:02.9933061",,
"Safari","1","0","426770169856","60948480","0","0","/System/Volumes/Preboot/Cryptexes/App/System/Applications/Safari.app/Contents/MacOS/Safari","",,,"0.0709294",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1888","0",,"False","5/16/2024 11:29:13 AM",,"95000",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","426770169856","1568407552","False",,,,"60948480","60948480",,"System.Diagnostics.ProcessModule (Safari)","0","","True","Safari","00:00:00.0232773","00:00:00.0709294","00:00:00.0476521",,
"SafariBookmarks","1","0","420417372160","21561344","0","0","/System/Volumes/Preboot/Cryptexes/App/System/Library/CoreServices/SafariSupport.bundle/Contents/MacOS/SafariBookmarksSyncAgent","",,,"0.0131365",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3176","0",,"False","5/16/2024 11:29:13 AM",,"95002",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420417372160","-489422848","False",,,,"21561344","21561344",,"System.Diagnostics.ProcessModule (SafariBookmarksSyncAgent)","0","","True","SafariBookmarks","00:00:00.0039802","00:00:00.0131365","00:00:00.0091563",,
"ScopedBookmarkA","1","0","420257955840","13746176","0","0","/System/Library/CoreServices/ScopedBookmarkAgent","",,,"0.0059668",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8156","0",,"False","5/16/2024 10:57:11 AM",,"91515",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420257955840","-648839168","False",,,,"13746176","13746176",,"System.Diagnostics.ProcessModule (ScopedBookmarkAgent)","0","","True","ScopedBookmarkA","00:00:00.0029996","00:00:00.0059668","00:00:00.0029672",,
"ScreenTimeAgent","1","0","420261117952","19742720","0","0","/System/Library/PrivateFrameworks/ScreenTimeCore.framework/Versions/A/ScreenTimeAgent","",,,"0.5925618",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1412","0",,"False","5/15/2024 3:44:40 PM",,"79366",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420261117952","-645677056","False",,,,"19742720","19742720",,"System.Diagnostics.ProcessModule (ScreenTimeAgent)","0","","True","ScreenTimeAgent","00:00:00.1356098","00:00:00.5925618","00:00:00.4569520",,
"ScreenTimeWidge","95463","0","420528291840","39632896","0","0","/System/Library/CoreServices/Screen Time.app/Contents/PlugIns/ScreenTimeWidgetExtension.appex/Contents/MacOS/ScreenTimeWidgetExtension","",,,"0.0102162",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5484","0",,"False","5/16/2024 12:08:58 PM",,"95463",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"95463",,"System.Diagnostics.ProcessThreadCollection","0","420528291840","-378503168","False",,,,"39632896","39632896",,"System.Diagnostics.ProcessModule (ScreenTimeWidgetExtension)","0","","True","ScreenTimeWidge","00:00:00.0031389","00:00:00.0102162","00:00:00.0070773",,
"searchpartyuser","1","0","420460822528","19709952","0","0","/usr/libexec/searchpartyuseragent","",,,"19.0166897",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4028","0",,"False","4/10/2024 10:15:43 AM",,"1176",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420460822528","-445972480","False",,,,"19709952","19709952",,"System.Diagnostics.ProcessModule (searchpartyuseragent)","0","","True","searchpartyuser","00:00:06.6114065","00:00:19.0166897","00:00:12.4052832",,
"secd","1","0","420538662912","26771456","0","0","/usr/libexec/secd","",,,"18.565968",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8188","0",,"False","4/10/2024 10:15:22 AM",,"954",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420538662912","-368132096","False",,,,"26771456","26771456",,"System.Diagnostics.ProcessModule (secd)","0","","True","secd","00:00:05.0483229","00:00:18.5659680","00:00:13.5176450",,
"secinitd","1","0","420248731648","9650176","0","0","/usr/libexec/secinitd","",,,"0.0117837",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8192","0",,"False","5/16/2024 10:12:49 AM",,"90875",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420248731648","-658063360","False",,,,"9650176","9650176",,"System.Diagnostics.ProcessModule (secinitd)","0","","True","secinitd","00:00:00.0052356","00:00:00.0117837","00:00:00.0065481",,
"seserviced","1","0","420249206784","7798784","0","0","/usr/libexec/seserviced","",,,"0.0540802",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2448","0",,"False","4/10/2024 10:15:36 AM",,"1130",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420249206784","-657588224","False",,,,"7798784","7798784",,"System.Diagnostics.ProcessModule (seserviced)","0","","True","seserviced","00:00:00.0373395","00:00:00.0540802","00:00:00.0167407",,
"SetStoreUpdateS","1","0","420229120000","13729792","0","0","/System/Library/PrivateFrameworks/CascadeSets.framework/Versions/A/XPCServices/SetStoreUpdateService.xpc/Contents/MacOS/SetStoreUpdateService","",,,"0.0114214",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5780","0",,"False","5/16/2024 11:07:38 AM",,"91676",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420229120000","-677675008","False",,,,"13729792","13729792",,"System.Diagnostics.ProcessModule (SetStoreUpdateService)","0","","True","SetStoreUpdateS","00:00:00.0039482","00:00:00.0114214","00:00:00.0074732",,
"sharedfilelistd","1","0","420250304512","9633792","0","0","/System/Library/CoreServices/sharedfilelistd","",,,"2.4334822",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7852","0",,"False","4/10/2024 10:15:29 AM",,"1060",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420250304512","-656490496","False",,,,"9633792","9633792",,"System.Diagnostics.ProcessModule (sharedfilelistd)","0","","True","sharedfilelistd","00:00:01.0921368","00:00:02.4334822","00:00:01.3413453",,
"sharingd","1","0","421124276224","27770880","0","0","/usr/libexec/sharingd","",,,"46.0264915",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5788","0",,"False","4/10/2024 10:15:28 AM",,"1050",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421124276224","217481216","False",,,,"27770880","27770880",,"System.Diagnostics.ProcessModule (sharingd)","0","","True","sharingd","00:00:13.8409658","00:00:46.0264915","00:00:32.1855257",,
"ShipIt","1","0","420698570752","2179072","0","0","/Applications/Discord.app/Contents/Frameworks/Squirrel.framework/Versions/A/Resources/ShipIt","",,,"0.002655",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7492","-1",,"False","4/17/2024 9:34:50 AM",,"50663",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","BelowNormal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420698570752","-208224256","False",,,,"2179072","2179072",,"System.Diagnostics.ProcessModule (ShipIt)","0","","True","ShipIt","00:00:00.0019172","00:00:00.0026550","00:00:00.0007378",,
"ShipIt","1","0","420673454080","6094848","0","0","/Applications/Visual Studio Code.app/Contents/Frameworks/Squirrel.framework/Versions/A/Resources/ShipIt","",,,"0.0005749",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7992","-1",,"False","5/15/2024 4:10:22 PM",,"81589",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","BelowNormal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420673454080","-233340928","False",,,,"6094848","6094848",,"System.Diagnostics.ProcessModule (ShipIt)","0","","True","ShipIt","00:00:00.0003088","00:00:00.0005749","00:00:00.0002661",,
"SidecarRelay","1","0","420516577280","6914048","0","0","/usr/libexec/SidecarRelay","",,,"0.0191896",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5604","0",,"False","5/16/2024 9:02:33 AM",,"90170",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420516577280","-390217728","False",,,,"6914048","6914048",,"System.Diagnostics.ProcessModule (SidecarRelay)","0","","True","SidecarRelay","00:00:00.0025197","00:00:00.0191896","00:00:00.0166699",,
"SimulatorTrampo","1","0","421683036160","15368192","0","0","/Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/SimulatorTrampoline.xpc/Contents/MacOS/SimulatorTrampoline","",,,"0.0054737",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4392","0",,"False","5/15/2024 6:01:36 PM",,"83921",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421683036160","776241152","False",,,,"15368192","15368192",,"System.Diagnostics.ProcessModule (SimulatorTrampoline)","0","","True","SimulatorTrampo","00:00:00.0036364","00:00:00.0054737","00:00:00.0018373",,
"Siri","1","0","421240176640","24674304","0","0","/System/Library/CoreServices/Siri.app/Contents/MacOS/Siri","",,,"0.2296948",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3860","0",,"False","5/15/2024 4:48:32 PM",,"83297",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421240176640","333381632","False",,,,"24674304","24674304",,"System.Diagnostics.ProcessModule (Siri)","0","","True","Siri","00:00:00.0582515","00:00:00.2296948","00:00:00.1714433",,
"siriknowledged","1","0","420260151296","29212672","0","0","/usr/libexec/siriknowledged","",,,"0.1232245",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3432","0",,"False","5/16/2024 11:07:37 AM",,"91675",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420260151296","-646643712","False",,,,"29212672","29212672",,"System.Diagnostics.ProcessModule (siriknowledged)","0","","True","siriknowledged","00:00:00.0261242","00:00:00.1232245","00:00:00.0971003",,
"SiriNCService","83314","0","420287266816","22200320","0","0","/System/Library/CoreServices/Siri.app/Contents/XPCServices/SiriNCService.xpc/Contents/MacOS/SiriNCService","",,,"0.0568254",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7984","0",,"False","5/15/2024 4:49:35 PM",,"83314",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"83314",,"System.Diagnostics.ProcessThreadCollection","0","420287266816","-619528192","False",,,,"22200320","22200320",,"System.Diagnostics.ProcessModule (SiriNCService)","0","","True","SiriNCService","00:00:00.0183789","00:00:00.0568254","00:00:00.0384464",,
"sociallayerd","1","0","420277272576","24674304","0","0","/System/Library/PrivateFrameworks/SocialLayer.framework/sociallayerd.app/Contents/MacOS/sociallayerd","",,,"0.0125572",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4476","0",,"False","5/16/2024 10:57:11 AM",,"91514",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420277272576","-629522432","False",,,,"24674304","24674304",,"System.Diagnostics.ProcessModule (sociallayerd)","0","","True","sociallayerd","00:00:00.0035977","00:00:00.0125572","00:00:00.0089595",,
"SoftwareUpdateN","1","0","420396367872","22331392","0","0","/System/Library/PrivateFrameworks/SoftwareUpdate.framework/Versions/A/Resources/SoftwareUpdateNotificationManager.app/Contents/MacOS/SoftwareUpdateNotificationManager","",,,"0.0071546",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5612","0",,"False","5/16/2024 12:01:10 PM",,"95362",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420396367872","-510427136","False",,,,"22331392","22331392",,"System.Diagnostics.ProcessModule (SoftwareUpdateNotificationManager)","0","","True","SoftwareUpdateN","00:00:00.0020291","00:00:00.0071546","00:00:00.0051254",,
"Spotlight","1","0","422545129472","42827776","0","0","/System/Library/CoreServices/Spotlight.app/Contents/MacOS/Spotlight","",,,"9.3599385",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5824","0",,"False","4/10/2024 10:16:37 AM",,"1561",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","422545129472","1638334464","False",,,,"42827776","42827776",,"System.Diagnostics.ProcessModule (Spotlight)","0","","True","Spotlight","00:00:02.8979139","00:00:09.3599385","00:00:06.4620245",,
"ssh-agent","1","0","419920199680","1540096","0","0","/usr/bin/ssh-agent","",,,"0.001977",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4516","0",,"False","5/5/2024 2:39:52 PM",,"75250",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","419920199680","-986595328","False",,,,"1540096","1540096",,"System.Diagnostics.ProcessModule (ssh-agent)","0","","True","ssh-agent","00:00:00.0007108","00:00:00.0019770","00:00:00.0012662",,
"StatusKitAgent","1","0","420270227456","12271616","0","0","/System/Library/PrivateFrameworks/StatusKit.framework/StatusKitAgent","",,,"1.4704518",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4544","0",,"False","4/10/2024 10:15:57 AM",,"1297",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420270227456","-636567552","False",,,,"12271616","12271616",,"System.Diagnostics.ProcessModule (StatusKitAgent)","0","","True","StatusKitAgent","00:00:00.6252162","00:00:01.4704518","00:00:00.8452355",,
"StocksWidget","91352","0","420585046016","40697856","0","0","/System/Applications/Stocks.app/Contents/PlugIns/StocksWidget.appex/Contents/MacOS/StocksWidget","",,,"0.1209948",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2888","0",,"False","5/16/2024 10:45:12 AM",,"91352",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"91352",,"System.Diagnostics.ProcessThreadCollection","0","420585046016","-321748992","False",,,,"40697856","40697856",,"System.Diagnostics.ProcessModule (StocksWidget)","0","","True","StocksWidget","00:00:00.0073065","00:00:00.1209948","00:00:00.1136883",,
"storeaccountd","1","0","420247961600","6733824","0","0","/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storeaccountd","",,,"0.0221568",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2340","0",,"False","4/10/2024 11:38:16 AM",,"4197",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420247961600","-658833408","False",,,,"6733824","6733824",,"System.Diagnostics.ProcessModule (storeaccountd)","0","","True","storeaccountd","00:00:00.0132971","00:00:00.0221568","00:00:00.0088596",,
